"CountryCode","Country","Year","Sex","LifeExpectancyAt60","LifeExpectancy","Region"
"NZL","New Zealand",2019,"MLE",23.75288,80.36292,"Western Pacific"
"NZL","New Zealand",2000,"FMLE",24.12278,81.05739,"Western Pacific"
"NZL","New Zealand",2010,"FMLE",25.35453,82.70528,"Western Pacific"
"NZL","New Zealand",2015,"FMLE",25.32887,82.8511,"Western Pacific"
"NZL","New Zealand",2019,"FMLE",25.83504,83.51994,"Western Pacific"
"NZL","New Zealand",2000,"BTSX",22.37912,78.57108,"Western Pacific"
"NZL","New Zealand",2010,"BTSX",24.20002,80.93715,"Western Pacific"
"NZL","New Zealand",2015,"BTSX",24.27835,81.31198,"Western Pacific"
"NZL","New Zealand",2019,"BTSX",24.82566,81.96268,"Western Pacific"
"OMN","Oman",2000,"MLE",14.74835,67.26381,"Eastern Mediterranean"
"OMN","Oman",2010,"MLE",15.16747,68.97169,"Eastern Mediterranean"
"OMN","Oman",2015,"MLE",15.95429,71.40276,"Eastern Mediterranean"
"OMN","Oman",2019,"MLE",17.2341,72.9706,"Eastern Mediterranean"
"OMN","Oman",2000,"FMLE",16.596,71.52737,"Eastern Mediterranean"
"OMN","Oman",2010,"FMLE",16.78086,72.54832,"Eastern Mediterranean"
"OMN","Oman",2015,"FMLE",17.51601,74.08579,"Eastern Mediterranean"
"OMN","Oman",2019,"FMLE",18.48278,75.26434,"Eastern Mediterranean"
"OMN","Oman",2000,"BTSX",15.64763,69.07159,"Eastern Mediterranean"
"OMN","Oman",2010,"BTSX",15.88208,70.36497,"Eastern Mediterranean"
"OMN","Oman",2015,"BTSX",16.68055,72.52431,"Eastern Mediterranean"
"OMN","Oman",2019,"BTSX",17.79719,73.89786,"Eastern Mediterranean"
"PAK","Pakistan",2000,"MLE",15.17977,59.321,"Eastern Mediterranean"
"PAK","Pakistan",2010,"MLE",15.8146,61.52513,"Eastern Mediterranean"
"PAK","Pakistan",2015,"MLE",16.29117,63.12226,"Eastern Mediterranean"
"PAK","Pakistan",2019,"MLE",16.79703,64.59088,"Eastern Mediterranean"
"PAK","Pakistan",2000,"FMLE",16.38402,60.98538,"Eastern Mediterranean"
"PAK","Pakistan",2010,"FMLE",17.07065,63.8964,"Eastern Mediterranean"
"PAK","Pakistan",2015,"FMLE",17.43044,65.36355,"Eastern Mediterranean"
"PAK","Pakistan",2019,"FMLE",17.75769,66.72388,"Eastern Mediterranean"
"PAK","Pakistan",2000,"BTSX",15.7187,60.0836,"Eastern Mediterranean"
"PAK","Pakistan",2010,"BTSX",16.39645,62.64254,"Eastern Mediterranean"
"PAK","Pakistan",2015,"BTSX",16.82773,64.18282,"Eastern Mediterranean"
"PAK","Pakistan",2019,"BTSX",17.25606,65.60827,"Eastern Mediterranean"
"PAN","Panama",2000,"MLE",21.81001,74.59988,"Americas"
"PAN","Panama",2010,"MLE",21.74114,74.6337,"Americas"
"PAN","Panama",2015,"MLE",22.56834,76.16512,"Americas"
"PAN","Panama",2019,"MLE",22.55319,76.64988,"Americas"
"PAN","Panama",2000,"FMLE",24.91507,80.075,"Americas"
"PAN","Panama",2010,"FMLE",24.95615,80.64902,"Americas"
"PAN","Panama",2015,"FMLE",25.42351,81.38107,"Americas"
"PAN","Panama",2019,"FMLE",25.95336,82.05693,"Americas"
"PAN","Panama",2000,"BTSX",23.32492,77.23182,"Americas"
"PAN","Panama",2010,"BTSX",23.32906,77.53473,"Americas"
"PAN","Panama",2015,"BTSX",24.00556,78.71516,"Americas"
"PAN","Panama",2019,"BTSX",24.25711,79.29353,"Americas"
"PER","Peru",2000,"MLE",21.64188,72.86416,"Americas"
"PER","Peru",2010,"MLE",22.23149,75.61166,"Americas"
"PER","Peru",2015,"MLE",23.26995,77.55082,"Americas"
"PER","Peru",2019,"MLE",23.66059,78.4557,"Americas"
"PER","Peru",2000,"FMLE",22.88438,75.93781,"Americas"
"PER","Peru",2010,"FMLE",23.76556,78.91058,"Americas"
"PER","Peru",2015,"FMLE",24.70852,80.55713,"Americas"
"PER","Peru",2019,"FMLE",25.05262,81.33572,"Americas"
"PER","Peru",2000,"BTSX",22.30708,74.42262,"Americas"
"PER","Peru",2010,"BTSX",23.04229,77.28428,"Americas"
"PER","Peru",2015,"BTSX",24.0267,79.07546,"Americas"
"PER","Peru",2019,"BTSX",24.38164,79.89777,"Americas"
"PHL","Philippines",2000,"MLE",15.52529,65.4696,"Western Pacific"
"PHL","Philippines",2010,"MLE",15.99364,66.63448,"Western Pacific"
"PHL","Philippines",2015,"MLE",15.8282,67.12744,"Western Pacific"
"PHL","Philippines",2019,"MLE",15.8447,67.40279,"Western Pacific"
"PHL","Philippines",2000,"FMLE",19.6543,72.87267,"Western Pacific"
"PHL","Philippines",2010,"FMLE",19.94857,73.51962,"Western Pacific"
"PHL","Philippines",2015,"FMLE",19.74327,73.66255,"Western Pacific"
"PHL","Philippines",2019,"FMLE",19.57197,73.59611,"Western Pacific"
"PHL","Philippines",2000,"BTSX",17.64393,69.02835,"Western Pacific"
"PHL","Philippines",2010,"BTSX",18.03434,69.96309,"Western Pacific"
"PHL","Philippines",2015,"BTSX",17.84216,70.29715,"Western Pacific"
"PHL","Philippines",2019,"BTSX",17.77251,70.42632,"Western Pacific"
"PNG","Papua New Guinea",2000,"MLE",14.99204,61.12458,"Western Pacific"
"PNG","Papua New Guinea",2010,"MLE",14.86475,61.5233,"Western Pacific"
"PNG","Papua New Guinea",2015,"MLE",15.16859,62.56906,"Western Pacific"
"PNG","Papua New Guinea",2019,"MLE",15.3705,63.40222,"Western Pacific"
"PNG","Papua New Guinea",2000,"FMLE",17.63087,65.56835,"Western Pacific"
"PNG","Papua New Guinea",2010,"FMLE",17.23931,65.40234,"Western Pacific"
"PNG","Papua New Guinea",2015,"FMLE",17.45631,66.54095,"Western Pacific"
"PNG","Papua New Guinea",2019,"FMLE",17.58628,67.36317,"Western Pacific"
"PNG","Papua New Guinea",2000,"BTSX",16.35228,63.28541,"Western Pacific"
"PNG","Papua New Guinea",2010,"BTSX",16.09409,63.42075,"Western Pacific"
"PNG","Papua New Guinea",2015,"BTSX",16.32515,64.48792,"Western Pacific"
"PNG","Papua New Guinea",2019,"BTSX",16.47675,65.30473,"Western Pacific"
"POL","Poland",2000,"MLE",16.53066,69.5091,"Europe"
"POL","Poland",2010,"MLE",18.24483,72.07534,"Europe"
"POL","Poland",2015,"MLE",18.83433,73.36466,"Europe"
"POL","Poland",2019,"MLE",19.52226,74.52794,"Europe"
"POL","Poland",2000,"FMLE",21.38721,77.87715,"Europe"
"POL","Poland",2010,"FMLE",23.26089,80.37245,"Europe"
"POL","Poland",2015,"FMLE",23.73393,81.14729,"Europe"
"POL","Poland",2019,"FMLE",24.32663,81.928,"Europe"
"POL","Poland",2000,"BTSX",19.20216,73.70372,"Europe"
"POL","Poland",2010,"BTSX",20.9949,76.25071,"Europe"
"POL","Poland",2015,"BTSX",21.50246,77.2867,"Europe"
"POL","Poland",2019,"BTSX",22.12776,78.26672,"Europe"
"PRK","Democratic People's Republic of Korea",2000,"MLE",13.53208,60.79063,"South-East Asia"
"PRK","Democratic People's Republic of Korea",2010,"MLE",15.80177,66.92751,"South-East Asia"
"PRK","Democratic People's Republic of Korea",2015,"MLE",16.30597,68.42332,"South-East Asia"
"PRK","Democratic People's Republic of Korea",2019,"MLE",16.79743,69.29003,"South-East Asia"
"PRK","Democratic People's Republic of Korea",2000,"FMLE",16.77278,66.83568,"South-East Asia"
"PRK","Democratic People's Republic of Korea",2010,"FMLE",19.46866,73.09081,"South-East Asia"
"PRK","Democratic People's Republic of Korea",2015,"FMLE",20.22991,74.78136,"South-East Asia"
"PRK","Democratic People's Republic of Korea",2019,"FMLE",20.768,75.69452,"South-East Asia"
"PRK","Democratic People's Republic of Korea",2000,"BTSX",15.52194,63.95288,"South-East Asia"
"PRK","Democratic People's Republic of Korea",2010,"BTSX",17.99029,70.182,"South-East Asia"
"PRK","Democratic People's Republic of Korea",2015,"BTSX",18.60959,71.75806,"South-East Asia"
"PRK","Democratic People's Republic of Korea",2019,"BTSX",19.10475,72.63359,"South-East Asia"
"PRT","Portugal",2000,"MLE",19.07493,73.06886,"Europe"
"PRT","Portugal",2010,"MLE",20.94378,76.59469,"Europe"
"PRT","Portugal",2015,"MLE",21.68231,77.92036,"Europe"
"PRT","Portugal",2019,"MLE",22.1193,78.5585,"Europe"
"PRT","Portugal",2000,"FMLE",23.111,80.07466,"Europe"
"PRT","Portugal",2010,"FMLE",25.00499,82.73711,"Europe"
"PRT","Portugal",2015,"FMLE",25.63434,83.66529,"Europe"
"PRT","Portugal",2019,"FMLE",26.28987,84.39763,"Europe"
"PRT","Portugal",2000,"BTSX",21.21394,76.58447,"Europe"
"PRT","Portugal",2010,"BTSX",23.10403,79.73194,"Europe"
"PRT","Portugal",2015,"BTSX",23.7952,80.88557,"Europe"
"PRT","Portugal",2019,"BTSX",24.34322,81.57421,"Europe"
"PRY","Paraguay",2000,"MLE",20.72366,72.56705,"Americas"
"PRY","Paraguay",2010,"MLE",20.16601,72.4676,"Americas"
"PRY","Paraguay",2015,"MLE",20.24851,72.82518,"Americas"
"PRY","Paraguay",2019,"MLE",20.15399,73.0798,"Americas"
"PRY","Paraguay",2000,"FMLE",23.27126,77.13629,"Americas"
"PRY","Paraguay",2010,"FMLE",23.00212,77.72924,"Americas"
"PRY","Paraguay",2015,"FMLE",23.45873,78.60267,"Americas"
"PRY","Paraguay",2019,"FMLE",23.50193,78.84635,"Americas"
"PRY","Paraguay",2000,"BTSX",22.01583,74.79564,"Americas"
"PRY","Paraguay",2010,"BTSX",21.57119,74.98831,"Americas"
"PRY","Paraguay",2015,"BTSX",21.8132,75.56395,"Americas"
"PRY","Paraguay",2019,"BTSX",21.77718,75.80984,"Americas"
"QAT","Qatar",2000,"MLE",16.43744,71.11273,"Eastern Mediterranean"
"QAT","Qatar",2010,"MLE",18.6523,74.96882,"Eastern Mediterranean"
"QAT","Qatar",2015,"MLE",20.056,77.16736,"Eastern Mediterranean"
"QAT","Qatar",2019,"MLE",20.63759,78.02834,"Eastern Mediterranean"
"QAT","Qatar",2000,"FMLE",15.23353,71.73755,"Eastern Mediterranean"
"QAT","Qatar",2010,"FMLE",16.11908,73.8738,"Eastern Mediterranean"
"QAT","Qatar",2015,"FMLE",17.8635,75.92502,"Eastern Mediterranean"
"QAT","Qatar",2019,"FMLE",18.37772,76.62833,"Eastern Mediterranean"
"QAT","Qatar",2000,"BTSX",15.93168,71.29387,"Eastern Mediterranean"
"QAT","Qatar",2010,"BTSX",17.26068,74.07913,"Eastern Mediterranean"
"QAT","Qatar",2015,"BTSX",18.99137,76.40804,"Eastern Mediterranean"
"QAT","Qatar",2019,"BTSX",19.50314,77.17221,"Eastern Mediterranean"
"ROU","Romania",2000,"MLE",16.41252,67.98226,"Europe"
"ROU","Romania",2010,"MLE",17.07224,70.06802,"Europe"
"ROU","Romania",2015,"MLE",17.57125,71.27955,"Europe"
"ROU","Romania",2019,"MLE",17.81285,71.95333,"Europe"
"ROU","Romania",2000,"FMLE",19.72962,74.92255,"Europe"
"ROU","Romania",2010,"FMLE",21.10822,77.43354,"Europe"
"ROU","Romania",2015,"FMLE",21.8733,78.42323,"Europe"
"ROU","Romania",2019,"FMLE",22.39387,79.2589,"Europe"
"ROU","Romania",2000,"BTSX",18.19053,71.39459,"Europe"
"ROU","Romania",2010,"BTSX",19.23302,73.70329,"Europe"
"ROU","Romania",2015,"BTSX",19.87192,74.82143,"Europe"
"ROU","Romania",2019,"BTSX",20.25119,75.5658,"Europe"
"RUS","Russian Federation",2000,"MLE",13.28968,59.01628,"Europe"
"RUS","Russian Federation",2010,"MLE",14.53317,62.94279,"Europe"
"RUS","Russian Federation",2015,"MLE",15.91612,65.84554,"Europe"
"RUS","Russian Federation",2019,"MLE",16.79601,68.17734,"Europe"
"RUS","Russian Federation",2000,"FMLE",18.7033,72.25294,"Europe"
"RUS","Russian Federation",2010,"FMLE",20.1542,74.71544,"Europe"
"RUS","Russian Federation",2015,"FMLE",21.39447,76.60394,"Europe"
"RUS","Russian Federation",2019,"FMLE",22.18986,78.00386,"Europe"
"RUS","Russian Federation",2000,"BTSX",16.37656,65.29212,"Europe"
"RUS","Russian Federation",2010,"BTSX",17.76194,68.76031,"Europe"
"RUS","Russian Federation",2015,"BTSX",19.11096,71.29893,"Europe"
"RUS","Russian Federation",2019,"BTSX",19.93264,73.23246,"Europe"
"RWA","Rwanda",2000,"MLE",11.82001,45.88351,"Africa"
"RWA","Rwanda",2010,"MLE",15.87019,62.30572,"Africa"
"RWA","Rwanda",2015,"MLE",16.4658,65.47186,"Africa"
"RWA","Rwanda",2019,"MLE",16.64739,66.8829,"Africa"
"RWA","Rwanda",2000,"FMLE",14.95621,49.19043,"Africa"
"RWA","Rwanda",2010,"FMLE",18.64599,66.51296,"Africa"
"RWA","Rwanda",2015,"FMLE",19.05069,69.82083,"Africa"
"RWA","Rwanda",2019,"FMLE",19.16222,71.24305,"Africa"
"RWA","Rwanda",2000,"BTSX",13.36861,47.50621,"Africa"
"RWA","Rwanda",2010,"BTSX",17.36535,64.43977,"Africa"
"RWA","Rwanda",2015,"BTSX",17.87963,67.68883,"Africa"
"RWA","Rwanda",2019,"BTSX",18.01651,69.10349,"Africa"
"SAU","Saudi Arabia",2000,"MLE",16.89775,69.58871,"Eastern Mediterranean"
"SAU","Saudi Arabia",2010,"MLE",17.43764,70.39433,"Eastern Mediterranean"
"SAU","Saudi Arabia",2015,"MLE",18.43465,71.73454,"Eastern Mediterranean"
"SAU","Saudi Arabia",2019,"MLE",19.25123,73.106,"Eastern Mediterranean"
"SAU","Saudi Arabia",2000,"FMLE",18.18445,71.61943,"Eastern Mediterranean"
"SAU","Saudi Arabia",2010,"FMLE",19.3329,73.67152,"Eastern Mediterranean"
"SAU","Saudi Arabia",2015,"FMLE",20.2559,75.24725,"Eastern Mediterranean"
"SAU","Saudi Arabia",2019,"FMLE",20.77164,76.14821,"Eastern Mediterranean"
"SAU","Saudi Arabia",2000,"BTSX",17.50418,70.52375,"Eastern Mediterranean"
"SAU","Saudi Arabia",2010,"BTSX",18.29522,71.75653,"Eastern Mediterranean"
"SAU","Saudi Arabia",2015,"BTSX",19.22384,73.15216,"Eastern Mediterranean"
"SAU","Saudi Arabia",2019,"BTSX",19.90048,74.31111,"Eastern Mediterranean"
"SDN","Sudan",2000,"MLE",16.19479,60.36473,"Eastern Mediterranean"
"SDN","Sudan",2010,"MLE",17.31468,64.74486,"Eastern Mediterranean"
"SDN","Sudan",2015,"MLE",17.68554,66.19466,"Eastern Mediterranean"
"SDN","Sudan",2019,"MLE",17.82932,67.55361,"Eastern Mediterranean"
"SDN","Sudan",2000,"FMLE",18.3287,64.67456,"Eastern Mediterranean"
"SDN","Sudan",2010,"FMLE",19.06515,68.41431,"Eastern Mediterranean"
"SDN","Sudan",2015,"FMLE",19.31577,69.7097,"Eastern Mediterranean"
"SDN","Sudan",2019,"FMLE",19.41363,70.7551,"Eastern Mediterranean"
"SDN","Sudan",2000,"BTSX",17.26901,62.46532,"Eastern Mediterranean"
"SDN","Sudan",2010,"BTSX",18.20837,66.55967,"Eastern Mediterranean"
"SDN","Sudan",2015,"BTSX",18.52115,67.93808,"Eastern Mediterranean"
"SDN","Sudan",2019,"BTSX",18.64272,69.14727,"Eastern Mediterranean"
"SEN","Senegal",2000,"MLE",15.50296,56.86884,"Africa"
"SEN","Senegal",2010,"MLE",16.51197,63.66822,"Africa"
"SEN","Senegal",2015,"MLE",16.83171,65.46416,"Africa"
"SEN","Senegal",2019,"MLE",17.17935,66.82092,"Africa"
"SEN","Senegal",2000,"FMLE",17.64775,60.3232,"Africa"
"SEN","Senegal",2010,"FMLE",18.48741,67.15244,"Africa"
"SEN","Senegal",2015,"FMLE",18.68102,68.7729,"Africa"
"SEN","Senegal",2019,"FMLE",18.9193,70.14394,"Africa"
"SEN","Senegal",2000,"BTSX",16.6091,58.59945,"Africa"
"SEN","Senegal",2010,"BTSX",17.56925,65.47308,"Africa"
"SEN","Senegal",2015,"BTSX",17.84561,67.20235,"Africa"
"SEN","Senegal",2019,"BTSX",18.14969,68.57918,"Africa"
"SGP","Singapore",2000,"MLE",19.7471,76.20437,"Western Pacific"
"SGP","Singapore",2010,"MLE",22.17416,79.36228,"Western Pacific"
"SGP","Singapore",2015,"MLE",23.3105,80.71653,"Western Pacific"
"SGP","Singapore",2019,"MLE",23.77733,81.04722,"Western Pacific"
"SGP","Singapore",2000,"FMLE",23.06065,80.7067,"Western Pacific"
"SGP","Singapore",2010,"FMLE",25.82833,84.01149,"Western Pacific"
"SGP","Singapore",2015,"FMLE",26.67258,84.88934,"Western Pacific"
"SGP","Singapore",2019,"FMLE",27.21556,85.45309,"Western Pacific"
"SGP","Singapore",2000,"BTSX",21.45779,78.43803,"Western Pacific"
"SGP","Singapore",2010,"BTSX",24.09584,81.70047,"Western Pacific"
"SGP","Singapore",2015,"BTSX",25.06044,82.80753,"Western Pacific"
"SGP","Singapore",2019,"BTSX",25.53751,83.22195,"Western Pacific"
"SLB","Solomon Islands",2000,"MLE",13.66985,60.11681,"Western Pacific"
"SLB","Solomon Islands",2010,"MLE",14.13107,61.29574,"Western Pacific"
"SLB","Solomon Islands",2015,"MLE",14.51422,62.34483,"Western Pacific"
"SLB","Solomon Islands",2019,"MLE",14.71196,62.87004,"Western Pacific"
"SLB","Solomon Islands",2000,"FMLE",15.27393,65.24473,"Western Pacific"
"SLB","Solomon Islands",2010,"FMLE",15.71826,66.40263,"Western Pacific"
"SLB","Solomon Islands",2015,"FMLE",16.0861,67.40598,"Western Pacific"
"SLB","Solomon Islands",2019,"FMLE",16.27722,67.86839,"Western Pacific"
"SLB","Solomon Islands",2000,"BTSX",14.41515,62.51012,"Western Pacific"
"SLB","Solomon Islands",2010,"BTSX",14.87525,63.69107,"Western Pacific"
"SLB","Solomon Islands",2015,"BTSX",15.27202,64.74374,"Western Pacific"
"SLB","Solomon Islands",2019,"BTSX",15.47393,65.24883,"Western Pacific"
"SLE","Sierra Leone",2000,"MLE",14.33983,46.76562,"Africa"
"SLE","Sierra Leone",2010,"MLE",14.95701,53.65493,"Africa"
"SLE","Sierra Leone",2015,"MLE",15.78148,55.90025,"Africa"
"SLE","Sierra Leone",2019,"MLE",16.43238,59.59659,"Africa"
"SLE","Sierra Leone",2000,"FMLE",16.30415,50.73185,"Africa"
"SLE","Sierra Leone",2010,"FMLE",16.33974,55.77563,"Africa"
"SLE","Sierra Leone",2015,"FMLE",16.83131,57.93263,"Africa"
"SLE","Sierra Leone",2019,"FMLE",17.4352,61.90173,"Africa"
"SLE","Sierra Leone",2000,"BTSX",15.36527,48.72966,"Africa"
"SLE","Sierra Leone",2010,"BTSX",15.70053,54.74398,"Africa"
"SLE","Sierra Leone",2015,"BTSX",16.35912,56.93931,"Africa"
"SLE","Sierra Leone",2019,"BTSX",16.98831,60.7705,"Africa"
"SLV","El Salvador",2000,"MLE",20.1805,68.3898,"Americas"
"SLV","El Salvador",2010,"MLE",21.03903,70.61619,"Americas"
"SLV","El Salvador",2015,"MLE",20.42691,68.12299,"Americas"
"SLV","El Salvador",2019,"MLE",20.42207,70.57839,"Americas"
"SLV","El Salvador",2000,"FMLE",22.58012,76.47576,"Americas"
"SLV","El Salvador",2010,"FMLE",22.96034,78.04059,"Americas"
"SLV","El Salvador",2015,"FMLE",22.85039,78.02328,"Americas"
"SLV","El Salvador",2019,"FMLE",23.56601,79.12917,"Americas"
"SLV","El Salvador",2000,"BTSX",21.43798,72.4995,"Americas"
"SLV","El Salvador",2010,"BTSX",22.082,74.5043,"Americas"
"SLV","El Salvador",2015,"BTSX",21.75517,73.24693,"Americas"
"SLV","El Salvador",2019,"BTSX",22.11801,75.033,"Americas"
"SOM","Somalia",2000,"MLE",11.56161,47.59577,"Eastern Mediterranean"
"SOM","Somalia",2010,"MLE",12.20132,49.4914,"Eastern Mediterranean"
"SOM","Somalia",2015,"MLE",12.82918,52.16772,"Eastern Mediterranean"
"SOM","Somalia",2019,"MLE",13.22384,54.00606,"Eastern Mediterranean"
"SOM","Somalia",2000,"FMLE",14.73725,52.57983,"Eastern Mediterranean"
"SOM","Somalia",2010,"FMLE",15.41723,54.90852,"Eastern Mediterranean"
"SOM","Somalia",2015,"FMLE",15.81639,57.30913,"Eastern Mediterranean"
"SOM","Somalia",2019,"FMLE",16.01247,59.22458,"Eastern Mediterranean"
"SOM","Somalia",2000,"BTSX",13.06656,49.87339,"Eastern Mediterranean"
"SOM","Somalia",2010,"BTSX",13.69179,51.97965,"Eastern Mediterranean"
"SOM","Somalia",2015,"BTSX",14.22544,54.56641,"Eastern Mediterranean"
"SOM","Somalia",2019,"BTSX",14.53767,56.46892,"Eastern Mediterranean"
"SRB","Serbia",2000,"MLE",15.65869,68.66045,"Europe"
"SRB","Serbia",2010,"MLE",17.11615,71.63239,"Europe"
"SRB","Serbia",2015,"MLE",17.58596,72.69195,"Europe"
"SRB","Serbia",2019,"MLE",17.92823,73.46343,"Europe"
"SRB","Serbia",2000,"FMLE",18.41346,74.28353,"Europe"
"SRB","Serbia",2010,"FMLE",20.03242,76.83375,"Europe"
"SRB","Serbia",2015,"FMLE",20.74827,77.76003,"Europe"
"SRB","Serbia",2019,"FMLE",21.09773,78.27786,"Europe"
"SRB","Serbia",2000,"BTSX",17.11473,71.42738,"Europe"
"SRB","Serbia",2010,"BTSX",18.63146,74.20436,"Europe"
"SRB","Serbia",2015,"BTSX",19.22529,75.20887,"Europe"
"SRB","Serbia",2019,"BTSX",19.57878,75.87003,"Europe"
"SSD","South Sudan",2000,"MLE",14.95292,52.05416,"Africa"
"SSD","South Sudan",2010,"MLE",15.87371,59.20235,"Africa"
"SSD","South Sudan",2015,"MLE",16.18656,59.80157,"Africa"
"SSD","South Sudan",2019,"MLE",16.6105,60.82513,"Africa"
"SSD","South Sudan",2000,"FMLE",17.65395,56.38318,"Africa"
"SSD","South Sudan",2010,"FMLE",18.47768,63.08305,"Africa"
"SSD","South Sudan",2015,"FMLE",18.68173,64.29511,"Africa"
"SSD","South Sudan",2019,"FMLE",18.93336,64.84216,"Africa"
"SSD","South Sudan",2000,"BTSX",16.30018,54.1488,"Africa"
"SSD","South Sudan",2010,"BTSX",17.17443,61.09674,"Africa"
"SSD","South Sudan",2015,"BTSX",17.44108,61.98944,"Africa"
"SSD","South Sudan",2019,"BTSX",17.78704,62.79444,"Africa"
"STP","Sao Tome and Principe",2000,"MLE",16.59905,62.54929,"Africa"
"STP","Sao Tome and Principe",2010,"MLE",16.74019,66.88831,"Africa"
"STP","Sao Tome and Principe",2015,"MLE",16.65367,68.04631,"Africa"
"STP","Sao Tome and Principe",2019,"MLE",16.71759,68.78915,"Africa"
"STP","Sao Tome and Principe",2000,"FMLE",17.4568,64.30998,"Africa"
"STP","Sao Tome and Principe",2010,"FMLE",18.10226,69.54597,"Africa"
"STP","Sao Tome and Principe",2015,"FMLE",18.38036,71.1162,"Africa"
"STP","Sao Tome and Principe",2019,"FMLE",18.63359,71.99387,"Africa"
"STP","Sao Tome and Principe",2000,"BTSX",17.06507,63.45224,"Africa"
"STP","Sao Tome and Principe",2010,"BTSX",17.47548,68.24239,"Africa"
"STP","Sao Tome and Principe",2015,"BTSX",17.57341,69.60426,"Africa"
"STP","Sao Tome and Principe",2019,"BTSX",17.73318,70.41647,"Africa"
"SUR","Suriname",2000,"MLE",17.39032,67.13255,"Americas"
"SUR","Suriname",2010,"MLE",18.04799,68.71065,"Americas"
"SUR","Suriname",2015,"MLE",17.7613,69.49567,"Americas"
"SUR","Suriname",2019,"MLE",16.3692,68.49753,"Americas"
"SUR","Suriname",2000,"FMLE",20.48879,72.98386,"Americas"
"SUR","Suriname",2010,"FMLE",21.54551,75.12329,"Americas"
"SUR","Suriname",2015,"FMLE",21.7622,75.84726,"Americas"
"SUR","Suriname",2019,"FMLE",20.45307,74.63403,"Americas"
"SUR","Suriname",2000,"BTSX",18.93201,69.94162,"Americas"
"SUR","Suriname",2010,"BTSX",19.86633,71.83333,"Americas"
"SUR","Suriname",2015,"BTSX",19.84259,72.60451,"Americas"
"SUR","Suriname",2019,"BTSX",18.46066,71.48003,"Americas"
"SVK","Slovakia",2000,"MLE",15.91899,69.15716,"Europe"
"SVK","Slovakia",2010,"MLE",17.19696,71.68994,"Europe"
"SVK","Slovakia",2015,"MLE",18.41042,73.47845,"Europe"
"SVK","Slovakia",2019,"MLE",19.26573,74.84261,"Europe"
"SVK","Slovakia",2000,"FMLE",20.66019,77.43365,"Europe"
"SVK","Slovakia",2010,"FMLE",21.92386,79.12138,"Europe"
"SVK","Slovakia",2015,"FMLE",23.03719,80.37247,"Europe"
"SVK","Slovakia",2019,"FMLE",23.92891,81.4355,"Europe"
"SVK","Slovakia",2000,"BTSX",18.51496,73.30185,"Europe"
"SVK","Slovakia",2010,"BTSX",19.79856,75.46777,"Europe"
"SVK","Slovakia",2015,"BTSX",20.95192,77.01103,"Europe"
"SVK","Slovakia",2019,"BTSX",21.813,78.23097,"Europe"
"SVN","Slovenia",2000,"MLE",17.66734,72.18355,"Europe"
"SVN","Slovenia",2010,"MLE",20.2938,76.24943,"Europe"
"SVN","Slovenia",2015,"MLE",21.1059,77.56738,"Europe"
"SVN","Slovenia",2019,"MLE",21.83624,78.58624,"Europe"
"SVN","Slovenia",2000,"FMLE",22.66622,79.73648,"Europe"
"SVN","Slovenia",2010,"FMLE",24.83074,82.73488,"Europe"
"SVN","Slovenia",2015,"FMLE",25.18733,83.32298,"Europe"
"SVN","Slovenia",2019,"FMLE",25.64095,84.0631,"Europe"
"SVN","Slovenia",2000,"BTSX",20.47294,76.05003,"Europe"
"SVN","Slovenia",2010,"BTSX",22.76906,79.5501,"Europe"
"SVN","Slovenia",2015,"BTSX",23.27789,80.47,"Europe"
"SVN","Slovenia",2019,"BTSX",23.81517,81.30905,"Europe"
"SWE","Sweden",2000,"MLE",20.58652,77.28465,"Europe"
"SWE","Sweden",2010,"MLE",22.20129,79.40697,"Europe"
"SWE","Sweden",2015,"MLE",22.70149,79.96867,"Europe"
"SWE","Sweden",2019,"MLE",23.34136,80.82676,"Europe"
"SWE","Sweden",2000,"FMLE",24.07259,81.78581,"Europe"
"SWE","Sweden",2010,"FMLE",25.00194,83.14901,"Europe"
"SWE","Sweden",2015,"FMLE",25.25194,83.49753,"Europe"
"SWE","Sweden",2019,"FMLE",25.59384,83.9655,"Europe"
"SWE","Sweden",2000,"BTSX",22.41874,79.57394,"Europe"
"SWE","Sweden",2010,"BTSX",23.66317,81.30297,"Europe"
"SWE","Sweden",2015,"BTSX",24.02204,81.74503,"Europe"
"SWE","Sweden",2019,"BTSX",24.5028,82.40387,"Europe"
"SWZ","Eswatini",2000,"MLE",11.1836,44.81421,"Africa"
"SWZ","Eswatini",2010,"MLE",10.81825,44.86095,"Africa"
"SWZ","Eswatini",2015,"MLE",11.92608,50.25138,"Africa"
"SWZ","Eswatini",2019,"MLE",12.41015,53.35522,"Africa"
"SWZ","Eswatini",2000,"FMLE",15.89008,49.44042,"Africa"
"SWZ","Eswatini",2010,"FMLE",15.66492,50.76128,"Africa"
"SWZ","Eswatini",2015,"FMLE",17.09995,58.70752,"Africa"
"SWZ","Eswatini",2019,"FMLE",17.70819,63.18209,"Africa"
"SWZ","Eswatini",2000,"BTSX",13.57637,47.04535,"Africa"
"SWZ","Eswatini",2010,"BTSX",13.34603,47.42663,"Africa"
"SWZ","Eswatini",2015,"BTSX",14.64736,54.04612,"Africa"
"SWZ","Eswatini",2019,"BTSX",15.10315,57.72837,"Africa"
"SYC","Seychelles",2000,"MLE",16.57124,67.80633,"Africa"
"SYC","Seychelles",2010,"MLE",17.10101,69.57352,"Africa"
