"IndicatorCode","SpatialDimType","SpatialDim","TimeDimType","TimeDim","Dim1Type","Dim1","NumericValue"
"WHOSIS_000001","COUNTRY","IRN","YEAR",2019,"SEX","FMLE",79.09346
"WHOSIS_000001","COUNTRY","IRN","YEAR",2000,"SEX","BTSX",72.56416
"WHOSIS_000001","COUNTRY","IRN","YEAR",2010,"SEX","BTSX",75.85632
"WHOSIS_000001","COUNTRY","IRN","YEAR",2015,"SEX","BTSX",76.66063
"WHOSIS_000001","COUNTRY","IRN","YEAR",2019,"SEX","BTSX",77.34517
"WHOSIS_000001","COUNTRY","IRQ","YEAR",2000,"SEX","MLE",66.43359
"WHOSIS_000001","COUNTRY","IRQ","YEAR",2010,"SEX","MLE",67.75845
"WHOSIS_000001","COUNTRY","IRQ","YEAR",2015,"SEX","MLE",67.3221
"WHOSIS_000001","COUNTRY","IRQ","YEAR",2019,"SEX","MLE",69.92992
"WHOSIS_000001","COUNTRY","IRQ","YEAR",2000,"SEX","FMLE",71.25191
"WHOSIS_000001","COUNTRY","IRQ","YEAR",2010,"SEX","FMLE",72.79007
"WHOSIS_000001","COUNTRY","IRQ","YEAR",2015,"SEX","FMLE",73.40775
"WHOSIS_000001","COUNTRY","IRQ","YEAR",2019,"SEX","FMLE",74.96682
"WHOSIS_000001","COUNTRY","IRQ","YEAR",2000,"SEX","BTSX",68.77211
"WHOSIS_000001","COUNTRY","IRQ","YEAR",2010,"SEX","BTSX",70.24248
"WHOSIS_000001","COUNTRY","IRQ","YEAR",2015,"SEX","BTSX",70.29305
"WHOSIS_000001","COUNTRY","IRQ","YEAR",2019,"SEX","BTSX",72.42317
"WHOSIS_000001","COUNTRY","ISL","YEAR",2000,"SEX","MLE",77.74491
"WHOSIS_000001","COUNTRY","ISL","YEAR",2010,"SEX","MLE",80.02026
"WHOSIS_000001","COUNTRY","ISL","YEAR",2015,"SEX","MLE",80.6871
"WHOSIS_000001","COUNTRY","ISL","YEAR",2019,"SEX","MLE",80.81141
"WHOSIS_000001","COUNTRY","ISL","YEAR",2000,"SEX","FMLE",81.63809
"WHOSIS_000001","COUNTRY","ISL","YEAR",2010,"SEX","FMLE",83.33782
"WHOSIS_000001","COUNTRY","ISL","YEAR",2015,"SEX","FMLE",83.56476
"WHOSIS_000001","COUNTRY","ISL","YEAR",2019,"SEX","FMLE",83.86916
"WHOSIS_000001","COUNTRY","ISL","YEAR",2000,"SEX","BTSX",79.70157
"WHOSIS_000001","COUNTRY","ISL","YEAR",2010,"SEX","BTSX",81.68404
"WHOSIS_000001","COUNTRY","ISL","YEAR",2015,"SEX","BTSX",82.13903
"WHOSIS_000001","COUNTRY","ISL","YEAR",2019,"SEX","BTSX",82.32826
"WHOSIS_000001","COUNTRY","ISR","YEAR",2000,"SEX","MLE",76.35535
"WHOSIS_000001","COUNTRY","ISR","YEAR",2010,"SEX","MLE",79.61967
"WHOSIS_000001","COUNTRY","ISR","YEAR",2015,"SEX","MLE",79.95578
"WHOSIS_000001","COUNTRY","ISR","YEAR",2019,"SEX","MLE",80.79258
"WHOSIS_000001","COUNTRY","ISR","YEAR",2000,"SEX","FMLE",80.66427
"WHOSIS_000001","COUNTRY","ISR","YEAR",2010,"SEX","FMLE",83.34052
"WHOSIS_000001","COUNTRY","ISR","YEAR",2015,"SEX","FMLE",83.79334
"WHOSIS_000001","COUNTRY","ISR","YEAR",2019,"SEX","FMLE",84.35995
"WHOSIS_000001","COUNTRY","ISR","YEAR",2000,"SEX","BTSX",78.57471
"WHOSIS_000001","COUNTRY","ISR","YEAR",2010,"SEX","BTSX",81.55505
"WHOSIS_000001","COUNTRY","ISR","YEAR",2015,"SEX","BTSX",81.93443
"WHOSIS_000001","COUNTRY","ISR","YEAR",2019,"SEX","BTSX",82.62151
"WHOSIS_000001","COUNTRY","ITA","YEAR",2000,"SEX","MLE",76.40755
"WHOSIS_000001","COUNTRY","ITA","YEAR",2010,"SEX","MLE",79.37474
"WHOSIS_000001","COUNTRY","ITA","YEAR",2015,"SEX","MLE",80.00161
"WHOSIS_000001","COUNTRY","ITA","YEAR",2019,"SEX","MLE",80.91323
"WHOSIS_000001","COUNTRY","ITA","YEAR",2000,"SEX","FMLE",82.14725
"WHOSIS_000001","COUNTRY","ITA","YEAR",2010,"SEX","FMLE",84.22002
"WHOSIS_000001","COUNTRY","ITA","YEAR",2015,"SEX","FMLE",84.25867
"WHOSIS_000001","COUNTRY","ITA","YEAR",2019,"SEX","FMLE",84.89528
"WHOSIS_000001","COUNTRY","ITA","YEAR",2000,"SEX","BTSX",79.36485
"WHOSIS_000001","COUNTRY","ITA","YEAR",2010,"SEX","BTSX",81.89587
"WHOSIS_000001","COUNTRY","ITA","YEAR",2015,"SEX","BTSX",82.20576
"WHOSIS_000001","COUNTRY","ITA","YEAR",2019,"SEX","BTSX",82.97414
"WHOSIS_000001","COUNTRY","JAM","YEAR",2000,"SEX","MLE",72.04784
"WHOSIS_000001","COUNTRY","JAM","YEAR",2010,"SEX","MLE",73.27067
"WHOSIS_000001","COUNTRY","JAM","YEAR",2015,"SEX","MLE",74.10396
"WHOSIS_000001","COUNTRY","JAM","YEAR",2019,"SEX","MLE",74.35626
"WHOSIS_000001","COUNTRY","JAM","YEAR",2000,"SEX","FMLE",76.50031
"WHOSIS_000001","COUNTRY","JAM","YEAR",2010,"SEX","FMLE",78.51085
"WHOSIS_000001","COUNTRY","JAM","YEAR",2015,"SEX","FMLE",77.713
"WHOSIS_000001","COUNTRY","JAM","YEAR",2019,"SEX","FMLE",77.68497
"WHOSIS_000001","COUNTRY","JAM","YEAR",2000,"SEX","BTSX",74.22007
"WHOSIS_000001","COUNTRY","JAM","YEAR",2010,"SEX","BTSX",75.7666
"WHOSIS_000001","COUNTRY","JAM","YEAR",2015,"SEX","BTSX",75.85057
"WHOSIS_000001","COUNTRY","JAM","YEAR",2019,"SEX","BTSX",75.97828
"WHOSIS_000001","COUNTRY","JOR","YEAR",2000,"SEX","MLE",73.05819
"WHOSIS_000001","COUNTRY","JOR","YEAR",2010,"SEX","MLE",75.5889
"WHOSIS_000001","COUNTRY","JOR","YEAR",2015,"SEX","MLE",76.95224
"WHOSIS_000001","COUNTRY","JOR","YEAR",2019,"SEX","MLE",77.02438
"WHOSIS_000001","COUNTRY","JOR","YEAR",2000,"SEX","FMLE",72.48032
"WHOSIS_000001","COUNTRY","JOR","YEAR",2010,"SEX","FMLE",77.6183
"WHOSIS_000001","COUNTRY","JOR","YEAR",2015,"SEX","FMLE",78.76654
"WHOSIS_000001","COUNTRY","JOR","YEAR",2019,"SEX","FMLE",78.78378
"WHOSIS_000001","COUNTRY","JOR","YEAR",2000,"SEX","BTSX",72.64991
"WHOSIS_000001","COUNTRY","JOR","YEAR",2010,"SEX","BTSX",76.58584
"WHOSIS_000001","COUNTRY","JOR","YEAR",2015,"SEX","BTSX",77.8223
"WHOSIS_000001","COUNTRY","JOR","YEAR",2019,"SEX","BTSX",77.87197
"WHOSIS_000001","COUNTRY","JPN","YEAR",2000,"SEX","MLE",77.68712
"WHOSIS_000001","COUNTRY","JPN","YEAR",2010,"SEX","MLE",79.46046
"WHOSIS_000001","COUNTRY","JPN","YEAR",2015,"SEX","MLE",80.69969
"WHOSIS_000001","COUNTRY","JPN","YEAR",2019,"SEX","MLE",81.48871
"WHOSIS_000001","COUNTRY","JPN","YEAR",2000,"SEX","FMLE",84.37168
"WHOSIS_000001","COUNTRY","JPN","YEAR",2010,"SEX","FMLE",85.76836
"WHOSIS_000001","COUNTRY","JPN","YEAR",2015,"SEX","FMLE",86.41145
"WHOSIS_000001","COUNTRY","JPN","YEAR",2019,"SEX","FMLE",86.93782
"WHOSIS_000001","COUNTRY","JPN","YEAR",2000,"SEX","BTSX",81.12236
"WHOSIS_000001","COUNTRY","JPN","YEAR",2010,"SEX","BTSX",82.68162
"WHOSIS_000001","COUNTRY","JPN","YEAR",2015,"SEX","BTSX",83.61682
"WHOSIS_000001","COUNTRY","JPN","YEAR",2019,"SEX","BTSX",84.26138
"WHOSIS_000001","COUNTRY","KAZ","YEAR",2000,"SEX","MLE",57.58092
"WHOSIS_000001","COUNTRY","KAZ","YEAR",2010,"SEX","MLE",63.57526
"WHOSIS_000001","COUNTRY","KAZ","YEAR",2015,"SEX","MLE",67.42753
"WHOSIS_000001","COUNTRY","KAZ","YEAR",2019,"SEX","MLE",69.97667
"WHOSIS_000001","COUNTRY","KAZ","YEAR",2000,"SEX","FMLE",69.15388
"WHOSIS_000001","COUNTRY","KAZ","YEAR",2010,"SEX","FMLE",73.38692
"WHOSIS_000001","COUNTRY","KAZ","YEAR",2015,"SEX","FMLE",76.21558
"WHOSIS_000001","COUNTRY","KAZ","YEAR",2019,"SEX","FMLE",77.61427
"WHOSIS_000001","COUNTRY","KAZ","YEAR",2000,"SEX","BTSX",63.14555
"WHOSIS_000001","COUNTRY","KAZ","YEAR",2010,"SEX","BTSX",68.43288
"WHOSIS_000001","COUNTRY","KAZ","YEAR",2015,"SEX","BTSX",71.90915
"WHOSIS_000001","COUNTRY","KAZ","YEAR",2019,"SEX","BTSX",73.95099
"WHOSIS_000001","COUNTRY","KEN","YEAR",2000,"SEX","MLE",52.84553
"WHOSIS_000001","COUNTRY","KEN","YEAR",2010,"SEX","MLE",59.23307
"WHOSIS_000001","COUNTRY","KEN","YEAR",2015,"SEX","MLE",61.71071
"WHOSIS_000001","COUNTRY","KEN","YEAR",2019,"SEX","MLE",63.69933
"WHOSIS_000001","COUNTRY","KEN","YEAR",2000,"SEX","FMLE",54.91045
"WHOSIS_000001","COUNTRY","KEN","YEAR",2010,"SEX","FMLE",63.07304
"WHOSIS_000001","COUNTRY","KEN","YEAR",2015,"SEX","FMLE",66.61713
"WHOSIS_000001","COUNTRY","KEN","YEAR",2019,"SEX","FMLE",68.44287
"WHOSIS_000001","COUNTRY","KEN","YEAR",2000,"SEX","BTSX",53.87265
"WHOSIS_000001","COUNTRY","KEN","YEAR",2010,"SEX","BTSX",61.17774
"WHOSIS_000001","COUNTRY","KEN","YEAR",2015,"SEX","BTSX",64.16978
"WHOSIS_000001","COUNTRY","KEN","YEAR",2019,"SEX","BTSX",66.08511
"WHOSIS_000001","COUNTRY","KGZ","YEAR",2000,"SEX","MLE",61.94992
"WHOSIS_000001","COUNTRY","KGZ","YEAR",2010,"SEX","MLE",65.2009
"WHOSIS_000001","COUNTRY","KGZ","YEAR",2015,"SEX","MLE",67.91751
"WHOSIS_000001","COUNTRY","KGZ","YEAR",2019,"SEX","MLE",70.74789
"WHOSIS_000001","COUNTRY","KGZ","YEAR",2000,"SEX","FMLE",70.18462
"WHOSIS_000001","COUNTRY","KGZ","YEAR",2010,"SEX","FMLE",73.28658
"WHOSIS_000001","COUNTRY","KGZ","YEAR",2015,"SEX","FMLE",75.28014
"WHOSIS_000001","COUNTRY","KGZ","YEAR",2019,"SEX","FMLE",77.31073
"WHOSIS_000001","COUNTRY","KGZ","YEAR",2000,"SEX","BTSX",65.9502
"WHOSIS_000001","COUNTRY","KGZ","YEAR",2010,"SEX","BTSX",69.17432
"WHOSIS_000001","COUNTRY","KGZ","YEAR",2015,"SEX","BTSX",71.59398
"WHOSIS_000001","COUNTRY","KGZ","YEAR",2019,"SEX","BTSX",74.18089
"WHOSIS_000001","COUNTRY","KHM","YEAR",2000,"SEX","MLE",56.02896
"WHOSIS_000001","COUNTRY","KHM","YEAR",2010,"SEX","MLE",64.19041
"WHOSIS_000001","COUNTRY","KHM","YEAR",2015,"SEX","MLE",66.19556
"WHOSIS_000001","COUNTRY","KHM","YEAR",2019,"SEX","MLE",67.23409
"WHOSIS_000001","COUNTRY","KHM","YEAR",2000,"SEX","FMLE",61.24218
"WHOSIS_000001","COUNTRY","KHM","YEAR",2010,"SEX","FMLE",70.01144
"WHOSIS_000001","COUNTRY","KHM","YEAR",2015,"SEX","FMLE",71.88922
"WHOSIS_000001","COUNTRY","KHM","YEAR",2019,"SEX","FMLE",72.74578
"WHOSIS_000001","COUNTRY","KHM","YEAR",2000,"SEX","BTSX",58.68463
"WHOSIS_000001","COUNTRY","KHM","YEAR",2010,"SEX","BTSX",67.21539
"WHOSIS_000001","COUNTRY","KHM","YEAR",2015,"SEX","BTSX",69.17362
"WHOSIS_000001","COUNTRY","KHM","YEAR",2019,"SEX","BTSX",70.12289
"WHOSIS_000001","COUNTRY","KIR","YEAR",2000,"SEX","MLE",52.31359
"WHOSIS_000001","COUNTRY","KIR","YEAR",2010,"SEX","MLE",54.75263
"WHOSIS_000001","COUNTRY","KIR","YEAR",2015,"SEX","MLE",55.13306
"WHOSIS_000001","COUNTRY","KIR","YEAR",2019,"SEX","MLE",56.13857
"WHOSIS_000001","COUNTRY","KIR","YEAR",2000,"SEX","FMLE",59.4002
"WHOSIS_000001","COUNTRY","KIR","YEAR",2010,"SEX","FMLE",61.39478
"WHOSIS_000001","COUNTRY","KIR","YEAR",2015,"SEX","FMLE",61.36722
"WHOSIS_000001","COUNTRY","KIR","YEAR",2019,"SEX","FMLE",62.80285
"WHOSIS_000001","COUNTRY","KIR","YEAR",2000,"SEX","BTSX",55.7305
"WHOSIS_000001","COUNTRY","KIR","YEAR",2010,"SEX","BTSX",58.0072
"WHOSIS_000001","COUNTRY","KIR","YEAR",2015,"SEX","BTSX",58.19797
"WHOSIS_000001","COUNTRY","KIR","YEAR",2019,"SEX","BTSX",59.41902
"WHOSIS_000001","COUNTRY","KOR","YEAR",2000,"SEX","MLE",72.48937
"WHOSIS_000001","COUNTRY","KOR","YEAR",2010,"SEX","MLE",77.12246
"WHOSIS_000001","COUNTRY","KOR","YEAR",2015,"SEX","MLE",79.03379
"WHOSIS_000001","COUNTRY","KOR","YEAR",2019,"SEX","MLE",80.32455
"WHOSIS_000001","COUNTRY","KOR","YEAR",2000,"SEX","FMLE",79.75586
"WHOSIS_000001","COUNTRY","KOR","YEAR",2010,"SEX","FMLE",83.77984
"WHOSIS_000001","COUNTRY","KOR","YEAR",2015,"SEX","FMLE",85.12067
"WHOSIS_000001","COUNTRY","KOR","YEAR",2019,"SEX","FMLE",86.08791
"WHOSIS_000001","COUNTRY","KOR","YEAR",2000,"SEX","BTSX",76.21414
"WHOSIS_000001","COUNTRY","KOR","YEAR",2010,"SEX","BTSX",80.58366
"WHOSIS_000001","COUNTRY","KOR","YEAR",2015,"SEX","BTSX",82.20299
"WHOSIS_000001","COUNTRY","KOR","YEAR",2019,"SEX","BTSX",83.3047
"WHOSIS_000001","COUNTRY","KWT","YEAR",2000,"SEX","MLE",76.36451
"WHOSIS_000001","COUNTRY","KWT","YEAR",2010,"SEX","MLE",78.76203
"WHOSIS_000001","COUNTRY","KWT","YEAR",2015,"SEX","MLE",79.4603
"WHOSIS_000001","COUNTRY","KWT","YEAR",2019,"SEX","MLE",79.25072
"WHOSIS_000001","COUNTRY","KWT","YEAR",2000,"SEX","FMLE",80.10001
"WHOSIS_000001","COUNTRY","KWT","YEAR",2010,"SEX","FMLE",81.42751
"WHOSIS_000001","COUNTRY","KWT","YEAR",2015,"SEX","FMLE",83.84083
"WHOSIS_000001","COUNTRY","KWT","YEAR",2019,"SEX","FMLE",83.94704
"WHOSIS_000001","COUNTRY","KWT","YEAR",2000,"SEX","BTSX",77.8641
"WHOSIS_000001","COUNTRY","KWT","YEAR",2010,"SEX","BTSX",79.83041
"WHOSIS_000001","COUNTRY","KWT","YEAR",2015,"SEX","BTSX",81.13089
"WHOSIS_000001","COUNTRY","KWT","YEAR",2019,"SEX","BTSX",80.96625
"WHOSIS_000001","COUNTRY","LAO","YEAR",2000,"SEX","MLE",56.27648
"WHOSIS_000001","COUNTRY","LAO","YEAR",2010,"SEX","MLE",62.43504
"WHOSIS_000001","COUNTRY","LAO","YEAR",2015,"SEX","MLE",64.69891
"WHOSIS_000001","COUNTRY","LAO","YEAR",2019,"SEX","MLE",66.19006
"WHOSIS_000001","COUNTRY","LAO","YEAR",2000,"SEX","FMLE",60.60456
"WHOSIS_000001","COUNTRY","LAO","YEAR",2010,"SEX","FMLE",67.38007
"WHOSIS_000001","COUNTRY","LAO","YEAR",2015,"SEX","FMLE",69.5557
"WHOSIS_000001","COUNTRY","LAO","YEAR",2019,"SEX","FMLE",70.94746
"WHOSIS_000001","COUNTRY","LAO","YEAR",2000,"SEX","BTSX",58.40971
"WHOSIS_000001","COUNTRY","LAO","YEAR",2010,"SEX","BTSX",64.8849
"WHOSIS_000001","COUNTRY","LAO","YEAR",2015,"SEX","BTSX",67.07706
"WHOSIS_000001","COUNTRY","LAO","YEAR",2019,"SEX","BTSX",68.51331
"WHOSIS_000001","COUNTRY","LBN","YEAR",2000,"SEX","MLE",73.02654
"WHOSIS_000001","COUNTRY","LBN","YEAR",2010,"SEX","MLE",73.25717
"WHOSIS_000001","COUNTRY","LBN","YEAR",2015,"SEX","MLE",73.47224
"WHOSIS_000001","COUNTRY","LBN","YEAR",2019,"SEX","MLE",74.02618
"WHOSIS_000001","COUNTRY","LBN","YEAR",2000,"SEX","FMLE",76.14052
"WHOSIS_000001","COUNTRY","LBN","YEAR",2010,"SEX","FMLE",78.12386
"WHOSIS_000001","COUNTRY","LBN","YEAR",2015,"SEX","FMLE",78.81971
"WHOSIS_000001","COUNTRY","LBN","YEAR",2019,"SEX","FMLE",79.15109
"WHOSIS_000001","COUNTRY","LBN","YEAR",2000,"SEX","BTSX",74.61004
"WHOSIS_000001","COUNTRY","LBN","YEAR",2010,"SEX","BTSX",75.52657
"WHOSIS_000001","COUNTRY","LBN","YEAR",2015,"SEX","BTSX",75.98468
"WHOSIS_000001","COUNTRY","LBN","YEAR",2019,"SEX","BTSX",76.43958
"WHOSIS_000001","COUNTRY","LBR","YEAR",2000,"SEX","MLE",52.89455
"WHOSIS_000001","COUNTRY","LBR","YEAR",2010,"SEX","MLE",60.07106
"WHOSIS_000001","COUNTRY","LBR","YEAR",2015,"SEX","MLE",60.64907
"WHOSIS_000001","COUNTRY","LBR","YEAR",2019,"SEX","MLE",63.15286
"WHOSIS_000001","COUNTRY","LBR","YEAR",2000,"SEX","FMLE",54.67349
"WHOSIS_000001","COUNTRY","LBR","YEAR",2010,"SEX","FMLE",61.32251
"WHOSIS_000001","COUNTRY","LBR","YEAR",2015,"SEX","FMLE",61.6759
"WHOSIS_000001","COUNTRY","LBR","YEAR",2019,"SEX","FMLE",65.00237
"WHOSIS_000001","COUNTRY","LBR","YEAR",2000,"SEX","BTSX",53.77378
"WHOSIS_000001","COUNTRY","LBR","YEAR",2010,"SEX","BTSX",60.70386
"WHOSIS_000001","COUNTRY","LBR","YEAR",2015,"SEX","BTSX",61.16508
"WHOSIS_000001","COUNTRY","LBR","YEAR",2019,"SEX","BTSX",64.07872
"WHOSIS_000001","COUNTRY","LBY","YEAR",2000,"SEX","MLE",72.69602
"WHOSIS_000001","COUNTRY","LBY","YEAR",2010,"SEX","MLE",74.79205
"WHOSIS_000001","COUNTRY","LBY","YEAR",2015,"SEX","MLE",72.39447
"WHOSIS_000001","COUNTRY","LBY","YEAR",2019,"SEX","MLE",74.20638
"WHOSIS_000001","COUNTRY","LBY","YEAR",2000,"SEX","FMLE",76.27586
"WHOSIS_000001","COUNTRY","LBY","YEAR",2010,"SEX","FMLE",77.30268
"WHOSIS_000001","COUNTRY","LBY","YEAR",2015,"SEX","FMLE",76.90043
"WHOSIS_000001","COUNTRY","LBY","YEAR",2019,"SEX","FMLE",77.3446
"WHOSIS_000001","COUNTRY","LBY","YEAR",2000,"SEX","BTSX",74.39559
"WHOSIS_000001","COUNTRY","LBY","YEAR",2010,"SEX","BTSX",76.03725
"WHOSIS_000001","COUNTRY","LBY","YEAR",2015,"SEX","BTSX",74.60217
"WHOSIS_000001","COUNTRY","LBY","YEAR",2019,"SEX","BTSX",75.77909
"WHOSIS_000001","COUNTRY","LCA","YEAR",2000,"SEX","MLE",70.30642
"WHOSIS_000001","COUNTRY","LCA","YEAR",2010,"SEX","MLE",71.85686
"WHOSIS_000001","COUNTRY","LCA","YEAR",2015,"SEX","MLE",71.82034
"WHOSIS_000001","COUNTRY","LCA","YEAR",2019,"SEX","MLE",71.30344
"WHOSIS_000001","COUNTRY","LCA","YEAR",2000,"SEX","FMLE",76.31937
"WHOSIS_000001","COUNTRY","LCA","YEAR",2010,"SEX","FMLE",78.87186
"WHOSIS_000001","COUNTRY","LCA","YEAR",2015,"SEX","FMLE",78.52065
"WHOSIS_000001","COUNTRY","LCA","YEAR",2019,"SEX","FMLE",77.70683
"WHOSIS_000001","COUNTRY","LCA","YEAR",2000,"SEX","BTSX",73.21431
"WHOSIS_000001","COUNTRY","LCA","YEAR",2010,"SEX","BTSX",75.1967
"WHOSIS_000001","COUNTRY","LCA","YEAR",2015,"SEX","BTSX",75.00793
"WHOSIS_000001","COUNTRY","LCA","YEAR",2019,"SEX","BTSX",74.32764
"WHOSIS_000001","COUNTRY","LKA","YEAR",2000,"SEX","MLE",67.92283
"WHOSIS_000001","COUNTRY","LKA","YEAR",2010,"SEX","MLE",69.4411
"WHOSIS_000001","COUNTRY","LKA","YEAR",2015,"SEX","MLE",73.04675
"WHOSIS_000001","COUNTRY","LKA","YEAR",2019,"SEX","MLE",73.79943
"WHOSIS_000001","COUNTRY","LKA","YEAR",2000,"SEX","FMLE",76.29864
"WHOSIS_000001","COUNTRY","LKA","YEAR",2010,"SEX","FMLE",77.25994
"WHOSIS_000001","COUNTRY","LKA","YEAR",2015,"SEX","FMLE",79.4123
"WHOSIS_000001","COUNTRY","LKA","YEAR",2019,"SEX","FMLE",79.81407
"WHOSIS_000001","COUNTRY","LKA","YEAR",2000,"SEX","BTSX",71.89227
"WHOSIS_000001","COUNTRY","LKA","YEAR",2010,"SEX","BTSX",73.30135
"WHOSIS_000001","COUNTRY","LKA","YEAR",2015,"SEX","BTSX",76.26894
"WHOSIS_000001","COUNTRY","LKA","YEAR",2019,"SEX","BTSX",76.86693
"WHOSIS_000001","COUNTRY","LSO","YEAR",2000,"SEX","MLE",45.53362
"WHOSIS_000001","COUNTRY","LSO","YEAR",2010,"SEX","MLE",44.50241
"WHOSIS_000001","COUNTRY","LSO","YEAR",2015,"SEX","MLE",45.07003
"WHOSIS_000001","COUNTRY","LSO","YEAR",2019,"SEX","MLE",47.6613
"WHOSIS_000001","COUNTRY","LSO","YEAR",2000,"SEX","FMLE",50.68286
"WHOSIS_000001","COUNTRY","LSO","YEAR",2010,"SEX","FMLE",50.69098
"WHOSIS_000001","COUNTRY","LSO","YEAR",2015,"SEX","FMLE",50.58294
"WHOSIS_000001","COUNTRY","LSO","YEAR",2019,"SEX","FMLE",54.23892
"WHOSIS_000001","COUNTRY","LSO","YEAR",2000,"SEX","BTSX",47.82177
"WHOSIS_000001","COUNTRY","LSO","YEAR",2010,"SEX","BTSX",47.37603
"WHOSIS_000001","COUNTRY","LSO","YEAR",2015,"SEX","BTSX",47.66742
"WHOSIS_000001","COUNTRY","LSO","YEAR",2019,"SEX","BTSX",50.74881
"WHOSIS_000001","COUNTRY","LTU","YEAR",2000,"SEX","MLE",66.68415
"WHOSIS_000001","COUNTRY","LTU","YEAR",2010,"SEX","MLE",67.48557
"WHOSIS_000001","COUNTRY","LTU","YEAR",2015,"SEX","MLE",69.09326
"WHOSIS_000001","COUNTRY","LTU","YEAR",2019,"SEX","MLE",71.2347
"WHOSIS_000001","COUNTRY","LTU","YEAR",2000,"SEX","FMLE",77.23074
"WHOSIS_000001","COUNTRY","LTU","YEAR",2010,"SEX","FMLE",78.66704
"WHOSIS_000001","COUNTRY","LTU","YEAR",2015,"SEX","FMLE",79.47274
"WHOSIS_000001","COUNTRY","LTU","YEAR",2019,"SEX","FMLE",80.43407
"WHOSIS_000001","COUNTRY","LTU","YEAR",2000,"SEX","BTSX",72.03902
"WHOSIS_000001","COUNTRY","LTU","YEAR",2010,"SEX","BTSX",73.14211
"WHOSIS_000001","COUNTRY","LTU","YEAR",2015,"SEX","BTSX",74.37679
"WHOSIS_000001","COUNTRY","LTU","YEAR",2019,"SEX","BTSX",75.99383
"WHOSIS_000001","COUNTRY","LUX","YEAR",2000,"SEX","MLE",75.1468
"WHOSIS_000001","COUNTRY","LUX","YEAR",2010,"SEX","MLE",78.61169
"WHOSIS_000001","COUNTRY","LUX","YEAR",2015,"SEX","MLE",80.2582
"WHOSIS_000001","COUNTRY","LUX","YEAR",2019,"SEX","MLE",80.62149
"WHOSIS_000001","COUNTRY","LUX","YEAR",2000,"SEX","FMLE",81.11469
"WHOSIS_000001","COUNTRY","LUX","YEAR",2010,"SEX","FMLE",83.09823
"WHOSIS_000001","COUNTRY","LUX","YEAR",2015,"SEX","FMLE",84.28574
"WHOSIS_000001","COUNTRY","LUX","YEAR",2019,"SEX","FMLE",84.19806
"WHOSIS_000001","COUNTRY","LUX","YEAR",2000,"SEX","BTSX",78.2397
"WHOSIS_000001","COUNTRY","LUX","YEAR",2010,"SEX","BTSX",80.94445
"WHOSIS_000001","COUNTRY","LUX","YEAR",2015,"SEX","BTSX",82.30824
"WHOSIS_000001","COUNTRY","LUX","YEAR",2019,"SEX","BTSX",82.41467
"WHOSIS_000001","COUNTRY","LVA","YEAR",2000,"SEX","MLE",64.60622
"WHOSIS_000001","COUNTRY","LVA","YEAR",2010,"SEX","MLE",67.75643
"WHOSIS_000001","COUNTRY","LVA","YEAR",2015,"SEX","MLE",69.92623
"WHOSIS_000001","COUNTRY","LVA","YEAR",2019,"SEX","MLE",70.58307
"WHOSIS_000001","COUNTRY","LVA","YEAR",2000,"SEX","FMLE",75.56256
"WHOSIS_000001","COUNTRY","LVA","YEAR",2010,"SEX","FMLE",77.78358
"WHOSIS_000001","COUNTRY","LVA","YEAR",2015,"SEX","FMLE",79.29105
"WHOSIS_000001","COUNTRY","LVA","YEAR",2019,"SEX","FMLE",79.83988
"WHOSIS_000001","COUNTRY","LVA","YEAR",2000,"SEX","BTSX",70.17654
"WHOSIS_000001","COUNTRY","LVA","YEAR",2010,"SEX","BTSX",72.93502
"WHOSIS_000001","COUNTRY","LVA","YEAR",2015,"SEX","BTSX",74.79697
"WHOSIS_000001","COUNTRY","LVA","YEAR",2019,"SEX","BTSX",75.37604
"WHOSIS_000001","COUNTRY","MAR","YEAR",2000,"SEX","MLE",68.06345
"WHOSIS_000001","COUNTRY","MAR","YEAR",2010,"SEX","MLE",71.06863
"WHOSIS_000001","COUNTRY","MAR","YEAR",2015,"SEX","MLE",71.37453
"WHOSIS_000001","COUNTRY","MAR","YEAR",2019,"SEX","MLE",71.68313
"WHOSIS_000001","COUNTRY","MAR","YEAR",2000,"SEX","FMLE",70.58601
"WHOSIS_000001","COUNTRY","MAR","YEAR",2010,"SEX","FMLE",72.26922
"WHOSIS_000001","COUNTRY","MAR","YEAR",2015,"SEX","FMLE",73.55218
"WHOSIS_000001","COUNTRY","MAR","YEAR",2019,"SEX","FMLE",74.31212
"WHOSIS_000001","COUNTRY","MAR","YEAR",2000,"SEX","BTSX",69.34715
"WHOSIS_000001","COUNTRY","MAR","YEAR",2010,"SEX","BTSX",71.59913
"WHOSIS_000001","COUNTRY","MAR","YEAR",2015,"SEX","BTSX",72.46462
"WHOSIS_000001","COUNTRY","MAR","YEAR",2019,"SEX","BTSX",72.98804
"WHOSIS_000001","COUNTRY","MDA","YEAR",2000,"SEX","MLE",63.14855
"WHOSIS_000001","COUNTRY","MDA","YEAR",2010,"SEX","MLE",64.62362
"WHOSIS_000001","COUNTRY","MDA","YEAR",2015,"SEX","MLE",67.18941
"WHOSIS_000001","COUNTRY","MDA","YEAR",2019,"SEX","MLE",69.26459
"WHOSIS_000001","COUNTRY","MDA","YEAR",2000,"SEX","FMLE",70.52967
"WHOSIS_000001","COUNTRY","MDA","YEAR",2010,"SEX","FMLE",73.10774
